image_index,label,xpoints,ypoints,ear_length,eye_length,shoulder_length,nose_shoulder_length,nose_shoulder / shoulder,eye / shoulder, ear / shoulder
2091,pass,"[430, 453, 398, 488, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 176, 313, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,55.0,232.31013753170566,142.42541907960108,0.6130830991401005,0.2367524748785171,0.5812631797038709
2092,pass,"[430, 453, 398, 488, 356, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 147, 147, 173, 176, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.03408650799233,55.0,232.36393868240398,142.92393081636118,0.615086538930252,0.23669765761362063,0.5682210727562897
2093,pass,"[430, 453, 398, 488, 356, 540, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 176, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.03408650799233,55.0,237.25513693068902,139.75872065813996,0.5890650987209969,0.2318179522328637,0.5565067556221738
2094,pass,"[430, 453, 398, 485, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 313, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.00378782444085,55.0,232.31013753170566,142.42541907960108,0.6130830991401005,0.2367524748785171,0.5682222447413643
2095,pass,"[430, 453, 398, 488, 353, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 173, 177, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.05924625881784,55.036351623268054,234.2584043316269,141.85291678354733,0.6055403527069785,0.23493864299253092,0.5765395979886458
2096,pass,"[430, 453, 398, 488, 353, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 147, 147, 175, 177, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,55.0,234.2584043316269,141.85291678354733,0.6055403527069785,0.23478346553637192,0.5763499260025977
2097,pass,"[430, 453, 398, 488, 353, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.00370365289984,55.0,234.2584043316269,141.85291678354733,0.6055403527069785,0.23478346553637192,0.5763024982522396
2098,pass,"[430, 453, 395, 488, 353, 542, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.00370365289984,58.0,239.25300416086733,139.7014674225006,0.5839068475335384,0.24242119844398002,0.5642717178260673
2099,pass,"[430, 453, 398, 485, 353, 537, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.00378782444085,55.0,236.25621684941964,141.92691781335915,0.6007330503553172,0.23279810679036997,0.5587314889943186
2100,pass,"[430, 453, 395, 488, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 175, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,58.0,232.26062946612367,141.92691781335915,0.6110674811292539,0.24971946443665166,0.5813073628206641
2101,pass,"[430, 453, 395, 488, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 175, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,58.0,232.26062946612367,141.92691781335915,0.6110674811292539,0.24971946443665166,0.5813073628206641
2102,pass,"[430, 453, 398, 488, 353, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 177, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,55.0,234.3608329051593,140.8554223308425,0.6010194646638911,0.2346808522491354,0.5760980293864092
2103,pass,"[430, 455, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 173, 176, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,57.0,231.36551169091732,139.75872065813996,0.6040603011085098,0.24636342548818024,0.5836363779209871
2104,pass,"[430, 453, 395, 488, 351, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 175, 177, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.01459776242822,58.0,232.26062946612367,140.92994713686656,0.6067750158983439,0.24971946443665166,0.589917447814428
2105,pass,"[430, 453, 395, 488, 353, 535, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 175, 177, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,58.0,229.36869882353173,139.8231025260132,0.6095997546447618,0.25286798197614213,0.5886366129926711
2106,pass,"[433, 455, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 173, 176, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,57.0,231.36551169091732,139.97321172281502,0.6049873669581581,0.24636342548818024,0.5836363779209871
2107,pass,"[430, 455, 398, 488, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 172, 176, 313, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.05924625881784,57.0,232.42202993692314,140.4314779527724,0.6042089813555283,0.24524353399490226,0.5810948570386012
2108,pass,"[430, 453, 398, 485, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[168, 148, 148, 175, 177, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.015150645674,55.0,231.26175645791503,138.76058518181594,0.6000152697407518,0.23782574707724705,0.5708473059604132
2109,pass,"[430, 453, 398, 485, 353, 540, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 148, 147, 176, 176, 309, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.0,55.00909015790027,237.1349826575573,139.25964957589116,0.5872589864861639,0.23197374567605653,0.5566449897888707
2110,pass,"[430, 453, 395, 485, 351, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",134.00373129133382,58.0,234.2584043316269,141.85291678354733,0.6055403527069785,0.24758983638381038,0.5720338259524385
2111,pass,"[430, 453, 398, 488, 351, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 313, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.00364958642524,55.0,232.42202993692314,141.42842712835352,0.6084983732683846,0.23663849771437936,0.5894606876276167
2112,pass,"[430, 453, 398, 488, 353, 535, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 313, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.00370365289984,55.0,229.42754847663784,141.31967308198813,0.6159664522431073,0.239727096267171,0.5884371974913336
2113,pass,"[430, 453, 395, 485, 353, 530, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 176, 313, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.00378782444085,58.0,227.43130831088317,141.64480223432133,0.6228025652506141,0.2550220566849923,0.580411680365487
2114,pass,"[430, 453, 398, 488, 353, 532, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 176, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,55.0,229.36869882353173,141.05495383005874,0.6149703710818079,0.23978860359806584,0.5887173355027518
2115,pass,"[430, 453, 398, 485, 353, 532, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 172, 175, 313, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.03408650799233,55.0,229.42754847663784,141.55299361016708,0.6169834204743775,0.239727096267171,0.5754936030336265
2116,pass,"[430, 453, 398, 485, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 148, 147, 175, 175, 313, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.0,55.00909015790027,232.31013753170566,141.42842712835352,0.6087914571057037,0.23679160428542484,0.568205939708441
2117,pass,"[430, 453, 398, 485, 353, 535, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 148, 147, 173, 175, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.015150645674,55.00909015790027,229.36869882353173,139.8231025260132,0.6095997546447618,0.23982823480296386,0.5755587023111721
2118,pass,"[430, 453, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 175, 175, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0,55.0,231.26175645791503,141.75507045605107,0.6129637369672388,0.23782574707724705,0.5837541064623336
2119,pass,"[430, 453, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 173, 175, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,55.0,231.36551169091732,139.75872065813996,0.6040603011085098,0.2377190947692967,0.583556352091002
2120,pass,"[430, 453, 398, 488, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 145, 173, 175, 313, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,55.036351623268054,232.31013753170566,142.42541907960108,0.6130830991401005,0.23690895372896373,0.5811834792771063
2121,pass,"[430, 453, 395, 485, 353, 540, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 177, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.06059215375342,58.0,234.2584043316269,139.67551682381563,0.5962454889178046,0.24758983638381038,0.5637389724844296
2122,pass,"[433, 453, 398, 485, 356, 535, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 175, 177, 310, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",129.0155029444136,55.0,229.17678765529462,140.05891617458704,0.611139189127871,0.23998940103273303,0.562951877737575
2123,pass,"[433, 453, 400, 485, 356, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 175, 179, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",129.0620006043607,53.0,232.26062946612367,139.20578292585407,0.5993516130815356,0.2281919243990093,0.55567747706972
2124,pass,"[433, 453, 398, 488, 356, 540, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 177, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.06059215375342,55.0,234.2584043316269,139.85796366313932,0.5970243162125786,0.23478346553637192,0.5637389724844296
2125,pass,"[433, 455, 400, 490, 356, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 173, 177, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",134.05968819895114,55.0,231.26175645791503,138.97661673821247,0.6009494127642475,0.23782574707724705,0.5796880999792428
2126,pass,"[433, 453, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 175, 177, 310, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,55.036351623268054,231.3114783144148,139.47490813762883,0.6029744358299624,0.2379317793666027,0.583692668370301
2127,pass,"[430, 455, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 173, 177, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.05924625881784,57.0350769263968,231.26175645791503,141.75507045605107,0.6129637369672388,0.24662563235688315,0.5840102934762406
2128,pass,"[430, 453, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 173, 176, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,55.0,231.26175645791503,138.76058518181594,0.6000152697407518,0.23782574707724705,0.5838982254884677
2129,pass,"[433, 453, 398, 488, 353, 540, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 177, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.05924625881784,55.0,234.2584043316269,141.85291678354733,0.6055403527069785,0.23478346553637192,0.5765395979886458
2130,pass,"[430, 453, 398, 488, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 173, 176, 309, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,55.036351623268054,231.21634890292685,139.25964957589116,0.6022915344725795,0.23802967170965209,0.5840128946756042
2131,pass,"[430, 453, 395, 488, 351, 542, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 175, 177, 310, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.01459776242822,58.0,236.17154782064668,139.62897263820284,0.5912184339166877,0.24558419731426048,0.5801486208934863
2132,pass,"[430, 453, 395, 488, 351, 542, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 175, 177, 310, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.01459776242822,58.0,236.17154782064668,139.62897263820284,0.5912184339166877,0.24558419731426048,0.5801486208934863
2133,pass,"[430, 450, 395, 483, 356, 535, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 149, 149, 173, 177, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.06297651164952,55.0,229.2640399190418,138.8254299471102,0.605526405258027,0.23989806695991972,0.5542211354057892
2134,pass,"[430, 453, 395, 483, 356, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[168, 152, 152, 173, 176, 310, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.03542812932147,58.0,231.26175645791503,136.764395951578,0.591383538922772,0.2507980605541878,0.5493144654569783
2135,pass,"[430, 453, 398, 485, 353, 542, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[168, 151, 151, 173, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.03408650799233,55.0,239.25300416086733,138.7029199404252,0.5797332427523672,0.2298821709382569,0.5518596808055799
2136,pass,"[430, 453, 395, 485, 353, 537, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 151, 151, 173, 176, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.03408650799233,58.0,231.36551169091732,139.75872065813996,0.6040603011085098,0.250685590847622,0.5706731549703808
2137,pass,"[433, 453, 398, 488, 353, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 176, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0,55.0,234.2584043316269,142.09591830872554,0.6065776752562869,0.23478346553637192,0.576286688134731
2138,pass,"[433, 455, 398, 488, 353, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 145, 145, 175, 176, 310, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.00370365289984,57.0,234.13671220037236,143.58969322343438,0.6132728689747358,0.24344751177346272,0.5766020304298317
2139,pass,"[433, 455, 400, 490, 353, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 145, 173, 175, 310, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.01459776242822,55.0,234.13671220037236,141.59802258506295,0.6047664257960729,0.2349054938164991,0.5851905772264036
2140,pass,"[430, 453, 395, 488, 353, 540, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 172, 176, 310, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.05924625881784,58.034472514187634,234.17301296263838,140.6742691468486,0.6007279291798358,0.24782732980186262,0.5767498335957532
2141,pass,"[430, 453, 398, 488, 353, 542, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 173, 176, 310, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,55.036351623268054,239.13385373049965,141.1993271938645,0.5904614716450565,0.23014872534648823,0.5646767578600701
2142,pass,"[433, 453, 398, 490, 351, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 173, 176, 312, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",139.0323703315167,55.036351623268054,234.21357774475842,142.59382875847047,0.6088196514117834,0.23498360835103096,0.5936136225331546
2143,pass,"[430, 453, 398, 488, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 147, 147, 172, 175, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,55.0,232.26062946612367,140.92994713686656,0.6067750158983439,0.23680294041406624,0.5813870802361621
2144,pass,"[430, 455, 398, 490, 353, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 175, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.01459776242822,57.0,232.36393868240398,140.92994713686656,0.60650524318014,0.24530484516320686,0.5896551699861671
2145,pass,"[430, 453, 398, 488, 351, 537, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 172, 175, 312, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.03284277865654,55.036351623268054,234.3608329051593,140.8554223308425,0.6010194646638911,0.23483596188421152,0.5847088059893981
2146,pass,"[430, 453, 398, 488, 353, 540, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 145, 147, 172, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.05924625881784,55.036351623268054,234.2584043316269,140.6742691468486,0.6005089531289715,0.23493864299253092,0.5765395979886458
2147,pass,"[430, 453, 395, 488, 353, 535, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 145, 147, 173, 176, 313, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.03332921912278,58.034472514187634,229.31419493786248,142.31742690197854,0.6206219677789351,0.25307841291688593,0.5888572630914232
2148,pass,"[430, 453, 398, 488, 351, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 172, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.05838172107534,55.0,232.26062946612367,141.92691781335915,0.6110674811292539,0.23680294041406624,0.5901059599989845
2149,pass,"[430, 453, 398, 488, 351, 535, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 147, 147, 173, 176, 312, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.03284277865654,55.0,232.26062946612367,141.92691781335915,0.6110674811292539,0.23680294041406624,0.5899960018778966
2150,pass,"[428, 450, 395, 488, 353, 537, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 145, 145, 172, 176, 309, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.05924625881784,55.0,236.13555429032706,142.28492541376264,0.6025561285820783,0.23291706395208014,0.5719564199669966
2151,pass,"[423, 438, 388, 475, 348, 532, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 148, 148, 172, 176, 310, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.06297651164952,50.0,234.17301296263838,140.7275737018158,0.600955558120903,0.21351734500669106,0.5426029878682991
2152,pass,"[410, 430, 378, 468, 341, 527, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 148, 147, 170, 175, 310, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.09838708654017,52.009614495783374,231.05410621756974,142.50789451816345,0.616772828023114,0.22509712269215876,0.5500806246951494
2153,pass,"[408, 435, 373, 463, 336, 508, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[162, 145, 147, 169, 175, 305, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.1416532848303,62.03224967708329,227.0,143.63582422223226,0.6327569348997015,0.2732698223660057,0.5600953889199572
2154,pass,"[403, 433, 371, 460, 331, 505, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 147, 145, 172, 176, 306, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",129.0620006043607,62.03224967708329,229.01964981197574,144.04339623877243,0.6289564950301492,0.2708599446729201,0.5635411664908234
2155,pass,"[398, 420, 363, 450, 321, 495, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 148, 148, 168, 172, 305, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",129.0620006043607,57.0,232.0086205294967,142.27438279606065,0.61322886395927,0.2456805263093801,0.556281056754752
2156,pass,"[393, 418, 358, 448, 316, 490, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 148, 147, 169, 173, 303, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.06059215375342,60.00833275470999,229.0087334579186,142.08184261192562,0.6204210663347204,0.2620351278687666,0.5766618161661514
2157,pass,"[393, 415, 361, 440, 311, 480, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[162, 151, 148, 168, 173, 299, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",129.0968628588627,54.08326913195984,226.07963198837706,142.3938200906205,0.6298392245168777,0.23922220969795413,0.5710238543979038
2158,pass,"[383, 408, 353, 440, 298, 470, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[162, 151, 149, 175, 173, 302, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",142.01408380861386,55.036351623268054,226.03539545832197,144.3606594609487,0.6386639542370565,0.24348554575566927,0.6282825020420284
2159,pass,"[373, 400, 346, 433, 288, 460, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[163, 151, 152, 175, 173, 302, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",145.01379244747721,54.00925846556311,219.00228309312212,140.31571544199886,0.6407043500196531,0.2466150475819368,0.6621565327965818
2160,pass,"[366, 395, 338, 430, 281, 463, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 151, 152, 176, 173, 301, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",149.03019828209315,57.0087712549569,229.0087334579186,135.13789253943543,0.5900992966465518,0.24893710555991752,0.6507620737070193
2161,pass,"[361, 390, 333, 425, 286, 465, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[165, 151, 151, 177, 177, 299, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",139.0,57.0,234.00854685246006,135.6244815658294,0.5795706327399196,0.24358084679675357,0.5939953983289253
2162,pass,"[353, 381, 328, 413, 276, 465, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 152, 151, 177, 177, 299, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",137.0,53.009433122794285,241.3503677229434,139.75872065813996,0.579069847610819,0.21963684423984853,0.5676394914685536
2163,pass,"[356, 376, 321, 408, 273, 468, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[169, 152, 152, 177, 179, 298, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",135.0148140020198,55.0,249.57964660604839,138.06701271484076,0.553198205832762,0.22037053400758808,0.5409688483738233
2164,pass,"[356, 373, 321, 405, 273, 465, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[169, 152, 152, 176, 179, 298, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.03408650799233,52.0,244.40130932546168,136.61991070118586,0.5589982765569121,0.21276481760068316,0.5402347756335732
2165,pass,"[353, 373, 321, 405, 273, 468, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[170, 152, 154, 175, 177, 296, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.015150645674,52.03844732503075,252.7152547829276,135.94576124322523,0.5379404633091788,0.20591731737654587,0.522386947946889
2166,pass,"[351, 371, 318, 403, 273, 468, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[169, 152, 152, 173, 177, 296, 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",130.06152390311286,53.0,247.39644298170498,134.15755662652776,0.542277629417852,0.21423105102573914,0.5257210747881729
2167,pass,"[351, 371, 318, 400, 273, 468, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[169, 154, 152, 176, 177, 295, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.00393694685216,53.03772242470448,249.64975465639858,135.2081728298996,0.5415914508547833,0.21244852612694168,0.5087284668941573
2168,pass,"[348, 371, 316, 398, 271, 465, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[168, 152, 152, 177, 180, 296, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.03542812932147,55.0,246.73264883269908,137.63084683311368,0.5578136800470067,0.22291334470815657,0.5148707669225399
2169,pass,"[351, 368, 313, 398, 268, 465, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 151, 151, 176, 180, 296, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",130.06152390311286,55.0,251.57503850740042,138.97661673821247,0.5524260974489498,0.218622643670517,0.5169889853729941
2170,pass,"[348, 366, 311, 398, 266, 463, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[169, 152, 152, 175, 179, 296, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",132.06059215375342,55.0,249.80192152983932,137.32898455897794,0.5497515139913515,0.22017444727073543,0.528661234249067
2171,pass,"[343, 361, 311, 393, 266, 460, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[170, 155, 155, 175, 180, 296, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.09838708654017,50.0,247.07286374670934,137.63084683311368,0.5570455805871426,0.20236945183611216,0.5144166184791427
2172,pass,"[331, 361, 298, 383, 258, 430, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[173, 154, 155, 173, 180, 301, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",125.19584657647394,63.00793600809346,220.20445045457188,139.89460318396846,0.6352941681931568,0.28613379919445353,0.5685436707479343
2173,pass,"[328, 358, 296, 381, 256, 425, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[172, 154, 155, 173, 180, 301, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",125.19584657647394,62.00806399170998,212.24985276791125,140.75688260259247,0.6631659846497319,0.29214655832771724,0.5898512764264283
